location	word	transcription
Lommel BeLb	treinen	trɛinə
Lommel BeLb	twijfel	twɛfəl
Lommel BeLb	uilen	œlən
Lommel BeLb	vader	nəvɔdər
Lommel BeLb	vaten	vɔœtən
Lommel BeLb	verf	værəf
Lommel BeLb	vesten	vɛstən
Lommel BeLb	veulens	vøləs
Lommel BeLb	vijgen	vɛiɣə
Lommel BeLb	vingers	vɛŋərs
Lommel BeLb	vissen	vesən
Lommel BeLb	vlaggen	vlɑɣən
Lommel BeLb	vlas	vlɑs
Lommel BeLb	vlees	vles
Lommel BeLb	vlooien	vlojən
Lommel BeLb	vloeken	vluʔən
Lommel BeLb	voeten	vyt
Lommel BeLb	vogels	voɣəls
Lommel BeLb	volk	vɔlək
Lommel BeLb	vuur	vyr
Lommel BeLb	wafels	wɔfəls
Lommel BeLb	wegen (1)	wex
Lommel BeLb	wijven	wɛivər
Lommel BeLb	wijn	wɛin
Lommel BeLb	wol	wɔl
Lommel BeLb	woorden	wour
Lommel BeLb	zakken	zɑʔən
Lommel BeLb	zand	zɑnt
Lommel BeLb	zee	ze
Lommel BeLb	zeep	zep
Lommel BeLb	zeilen	zɛlən
Lommel BeLb	ziektes	ziktəs
Lommel BeLb	zonen	zonən
Lommel BeLb	aardig	ɑrex
Lommel BeLb	arm	ærəm
Lommel BeLb	bezig	bezex
Lommel BeLb	bitter	betər
Lommel BeLb	blauw	blɑu
Lommel BeLb	bleek	blɛk
Lommel BeLb	blind	blent
Lommel BeLb	blond	blont
Lommel BeLb	braaf	brɑu
Lommel BeLb	breed	bret
Lommel BeLb	bruin	brœyn
Lommel BeLb	diep	dip
Lommel BeLb	dik	dek
Lommel BeLb	dol	dɔl
Lommel BeLb	donker	doŋʔər
Lommel BeLb	doof	dof
Lommel BeLb	droog	drøyx
Lommel BeLb	dubbel	dɔbəl
Lommel BeLb	dun	døn
Lommel BeLb	duur	dyr
Lommel BeLb	echt	æxt
Lommel BeLb	eigen	ɑɣən
Lommel BeLb	enkel	ɛŋʔəl
Lommel BeLb	fel	
Lommel BeLb	fijn	fɛin
Lommel BeLb	flauw	flɑu
Lommel BeLb	geel	ɣɛl
Lommel BeLb	gewoon	ɣəwon
Lommel BeLb	goed	ɣut
Lommel BeLb	gouden	ɣɑuwən
Lommel BeLb	grijs	ɣrɛis
Lommel BeLb	groen	ɣryn
Lommel BeLb	grof	ɣrɔf
Lommel BeLb	groot	ɣruɔt
Lommel BeLb	haastig	ɦɔstex
Lommel BeLb	half	ɦɑləf
Lommel BeLb	hard	ɦært
Lommel BeLb	heel	ɦeil
Lommel BeLb	heet	ɦeət
Lommel BeLb	heilig	ɦɛlex
Lommel BeLb	hol	ɦɔl
Lommel BeLb	hoog	ɦox
Lommel BeLb	jong	joŋ
Lommel BeLb	juist	ʒyst
Lommel BeLb	kalm	kɑləm
Lommel BeLb	klein	klɛn
Lommel BeLb	koel	kyl
Lommel BeLb	kort	kɔrt
Lommel BeLb	koud	kɑu
Lommel BeLb	kreupel	krøpəl
Lommel BeLb	krom	krom
Lommel BeLb	kwaad	kɔt
Lommel BeLb	laag	leəx
Lommel BeLb	laat	lɔt
Lommel BeLb	lam	lɑm
Lommel BeLb	lang	lɑŋ
Lommel BeLb	lastig	lɑstex
Lommel BeLb	ledig	lex
Lommel BeLb	licht	lixt
Lommel BeLb	lomp	lomp
Lommel BeLb	lui	lœy
Lommel BeLb	mager	maɣər
Lommel BeLb	moe	my
Lommel BeLb	mogelijk	møɣələk
Lommel BeLb	nat	nɑt
Lommel BeLb	nieuw	juɔt
Lommel BeLb	open	opən
Lommel BeLb	oud	ɑt
Lommel BeLb	proper	propər
Lommel BeLb	raar	rɔur
Lommel BeLb	recht	ræxt
Lommel BeLb	rijk	rɛik
Lommel BeLb	rijp	rɛip
Lommel BeLb	rond	ront
Lommel BeLb	rood	roœt
Lommel BeLb	scheef	sxeəf
Lommel BeLb	scheel	sxɛl
Lommel BeLb	scherp	sxærəp
Lommel BeLb	schoon	sxon
Lommel BeLb	schuw	sxɑu
Lommel BeLb	simpel	sempəl
Lommel BeLb	slecht	slæxt
Lommel BeLb	slim	slem
Lommel BeLb	smal	smɑl
Lommel BeLb	stijf	stɛif
Lommel BeLb	stil	stel
Lommel BeLb	stom	stom
Lommel BeLb	stout	stɔut
Lommel BeLb	taai	tæi
Lommel BeLb	tam	tɑm
Lommel BeLb	traag	trax
Lommel BeLb	vals	vɑls
Lommel BeLb	vast	vɑst
Lommel BeLb	veel	vøl
Lommel BeLb	meer	meir
Lommel BeLb	ver	
Lommel BeLb	vers	vɔs
Lommel BeLb	vet	vɛt
Lommel BeLb	vol	vɔl
Lommel BeLb	vreemd	vremt
Lommel BeLb	vrij	vrɛi
Lommel BeLb	vroeg	vryx
Lommel BeLb	vuil	vœl
Lommel BeLb	warm	wærəm
Lommel BeLb	weinig	wɛnex
Lommel BeLb	wijd	wɛit
Lommel BeLb	wild	welt
Lommel BeLb	wit	wet
Lommel BeLb	zacht	zɔxt
Lommel BeLb	zeker	zeʔər
Lommel BeLb	ziek	zik
Lommel BeLb	zilveren	zeləvərən
Lommel BeLb	zoet	zyt
Lommel BeLb	zout	zɑt
Lommel BeLb	zuur	zur
Lommel BeLb	zwaar	zwɔr
Lommel BeLb	zwart	zwært
Lommel BeLb	bakken	bɑʔən
Lommel BeLb	barsten	bostən
Lommel BeLb	beginnen	bəɣenən
Lommel BeLb	beven	
Lommel BeLb	bidden	bedən
Lommel BeLb	bijten	bɛitən
Lommel BeLb	binden	bɛinən
Lommel BeLb	blazen	blɔœzən
Lommel BeLb	blijven	blɛivən
Lommel BeLb	bloeden	blujən
Lommel BeLb	bloeien	blujən
Lommel BeLb	blozen	blozən
Lommel BeLb	boren	borən
Lommel BeLb	bouwen	bɑuwən
Lommel BeLb	braden	brɔjən
Lommel BeLb	branden	brɑnən
Lommel BeLb	breien	brɔjən
Lommel BeLb	brengen	brɛŋən
Lommel BeLb	buigen	bœyɣən
Lommel BeLb	dansen	dɑnsən
Lommel BeLb	denken	dɛŋʔən
Lommel BeLb	dienen	dinən
Lommel BeLb	dooien	dojən
Lommel BeLb	dopen	dopən
Lommel BeLb	dorsen	dɔsən
Lommel BeLb	draaien	dræjən
Lommel BeLb	dragen	drɑɣən
Lommel BeLb	dreigen	drɛiɣən
Lommel BeLb	drinken	dreŋʔən
Lommel BeLb	dromen	dromən
Lommel BeLb	durven	dærəvən
Lommel BeLb	duwen	dɔuwen
Lommel BeLb	eten	ætən
Lommel BeLb	gaan	ɣon
Lommel BeLb	gapen	ɣɑpən
Lommel BeLb	gebruiken	ɣəbrœyʔən
Lommel BeLb	geloven	ɣəløœvən
Lommel BeLb	geraken	ɣərɑʔən
Lommel BeLb	geven	ɣɛvən
Lommel BeLb	halen	ɦɔlən
Lommel BeLb	hangen	ɦɑŋən
Lommel BeLb	heffen	ɦɛfən
Lommel BeLb	helpen	ɦæləpən
Lommel BeLb	heten	ɦɛtən
Lommel BeLb	hoesten	ɦustən
Lommel BeLb	horen	ɦøyrən
Lommel BeLb	houden	ɦɑuwən
Lommel BeLb	jagen	jɑɣən
Lommel BeLb	jeuken	jœksələn
Lommel BeLb	kammen (2)	kɛmən
Lommel BeLb	kennen	kɛnən
Lommel BeLb	keuren	kørən
Lommel BeLb	kiezen	kizən
Lommel BeLb	kijken	kɛiʔən
Lommel BeLb	kloppen (1)	klɔpən
Lommel BeLb	kneden	knejən
Lommel BeLb	koken	koʔən
Lommel BeLb	komen	kɔmən
Lommel BeLb	kopen	kopən
Lommel BeLb	kraken	krɑʔən
Lommel BeLb	krijgen	krɛiɣə
Lommel BeLb	krimpen	krempən
Lommel BeLb	kruipen	krœupən
Lommel BeLb	lachen	lɑxən
Lommel BeLb	laten	lɔœtən
Lommel BeLb	leggen	lɛɣən
Lommel BeLb	leren	leirən
Lommel BeLb	leunen	lønən
Lommel BeLb	lezen	lɛzən
Lommel BeLb	liggen	leɣən
Lommel BeLb	likken	læʔən
Lommel BeLb	lopen	lopən
Lommel BeLb	luiden	lœyjən
Lommel BeLb	luisteren	lœstərən
Lommel BeLb	maken	mɔʔən
Lommel BeLb	menen	mɛnən
Lommel BeLb	metselen	mætsən
Lommel BeLb	missen	mesən
Lommel BeLb	moeten	motən
Lommel BeLb	mogen	møɣən
Lommel BeLb	noemen	numən
Lommel BeLb	pellen	pɛlən
Lommel BeLb	piepen	pipən
Lommel BeLb	proeven	pryvən
Lommel BeLb	raden	rɔjən
Lommel BeLb	redden	rɛdən
Lommel BeLb	rekken	rɛʔən
Lommel BeLb	rijden	rɛijən
Lommel BeLb	roepen	rupən
Lommel BeLb	roeren	ryrən
Lommel BeLb	ruiken	rœyʔən
Lommel BeLb	schaven	sxavən
Lommel BeLb	scheiden	sxɑjən
Lommel BeLb	scheppen	sxœpən
Lommel BeLb	scheren	sxɛrən
Lommel BeLb	schieten	sxitən
Lommel BeLb	schrijven	sxrɛivən
Lommel BeLb	schudden	sxødən
Lommel BeLb	schuiven	sxœyvən
Lommel BeLb	schuren	sxurən
Lommel BeLb	slaan	slɔn
Lommel BeLb	slijpen	slɛipən
Lommel BeLb	sluiten	slœytən
Lommel BeLb	smelten	smɛltə
Lommel BeLb	smeren	smɑrən
Lommel BeLb	sneeuwen	snewən
Lommel BeLb	slapen	slapən
Lommel BeLb	spannen	spɑnən
Lommel BeLb	sparen	spɔrən
Lommel BeLb	spartelen	spærtələn
Lommel BeLb	spelen	spølən
Lommel BeLb	spreken	sprɛʔən
Lommel BeLb	springen	spreŋən
Lommel BeLb	spuiten	spœytən
Lommel BeLb	staan	stɔn
Lommel BeLb	stampen	stɑmpən
Lommel BeLb	steken	stæʔən
Lommel BeLb	stelen	stɛlən
Lommel BeLb	sterven	stɛrəvən
Lommel BeLb	strooien	strøjən
Lommel BeLb	sturen (zenden)	styrən
Lommel BeLb	tellen	tɛlən
Lommel BeLb	temmen	tɛmən
Lommel BeLb	timmeren	temərən
Lommel BeLb	treffen	træfən
Lommel BeLb	trouwen	trɔuwən
Lommel BeLb	vallen	vɑlən
Lommel BeLb	vangen	vɑŋən
Lommel BeLb	varen	vɔrən
Lommel BeLb	vechten	væxtən
Lommel BeLb	vieren	virən
Lommel BeLb	vinden	vɛinən
Lommel BeLb	vliegen	vliɣən
Lommel BeLb	voegen	zexvyɣən
Lommel BeLb	voelen	vylən
Lommel BeLb	volgen	vɔləɣən
Lommel BeLb	vragen	vrɑɣən
Lommel BeLb	vriezen	vrizən
Lommel BeLb	vrijen	vrɛijən
Lommel BeLb	wachten	wɔxtən
Lommel BeLb	wassen	wɑsən
Lommel BeLb	wegen (2)	waɣen
Lommel BeLb	weken	wæʔən
Lommel BeLb	wensen	wɛnsən
Lommel BeLb	werken	wɛrəʔən
Lommel BeLb	weten	wetən
Lommel BeLb	wieden	wijən
Lommel BeLb	willen	welən
Lommel BeLb	winnen	wenən
Lommel BeLb	wippen	wepə
Lommel BeLb	wonen	wonən
Lommel BeLb	worden	wɛiərən
Lommel BeLb	wrijven	vrɛivən
Lommel BeLb	zeggen	zɛɣən
Lommel BeLb	zetten	zɛtən
Lommel BeLb	zien	zin
Lommel BeLb	zuigen	zœyɣən
Lommel BeLb	zitten	zetən
Lommel BeLb	zoeken	zyʔən
Lommel BeLb	zorgen	zœrəɣən
Lommel BeLb	zouten	zɑtən
Lommel BeLb	zuchten	zøxtən
Lommel BeLb	zwellen	zwɛlən
Lommel BeLb	zwemmen	zwɛmən
Lommel BeLb	geweest	ɣəwest
Lommel BeLb	zijn	zɛn
Lommel BeLb	gehad	ɣəɦɑt
Lommel BeLb	hebben	ɦɛmən
Lommel BeLb	doen	dyn
Lommel BeLb	kloppen (2)	
Lommel BeLb	leven	lævən
Lommel BeLb	breken	brɛʔən
Lommel BeLb	zwijgen	
Lommel BeLb	af	ɑf
Lommel BeLb	acht	ɑxt
Lommel BeLb	achter	ɑxtər
Lommel BeLb	anders	ɑndərs
Lommel BeLb	best (bijw)	bɛst
Lommel BeLb	bij (vz)	bɛ
Lommel BeLb	boven	bovən
Lommel BeLb	buiten	bœytən
Lommel BeLb	derde	dærdən
Lommel BeLb	dinsdag	dɛstɑx
Lommel BeLb	donderdag	dondərdɑx
Lommel BeLb	door	dør
Lommel BeLb	drie	dri
Lommel BeLb	duizend	dyzənt
Lommel BeLb	elf	ɛləf
Lommel BeLb	gaarne	ɣiæn
Lommel BeLb	genoeg	ɣənux
Lommel BeLb	gisteren	ɣistərən
Lommel BeLb	hier	ɦir
Lommel BeLb	maandag	mɔndɑx
Lommel BeLb	maart	mɛiərt
Lommel BeLb	morgen (demain)	mærəɣən
Lommel BeLb	negen	neɣən
Lommel BeLb	nog	nɔx
Lommel BeLb	noorden	nordən
Lommel BeLb	nu	nœ
Lommel BeLb	om	øm
Lommel BeLb	ons	os
Lommel BeLb	ook	ok
Lommel BeLb	oosten	ɔstən
Lommel BeLb	op	op
Lommel BeLb	over	ovər
Lommel BeLb	tegen	teɣə
Lommel BeLb	tien	tin
Lommel BeLb	tussen	tøsən
Lommel BeLb	twaalf	twæləf
Lommel BeLb	twee	tweə
Lommel BeLb	tweede	twɛdə
Lommel BeLb	twintig	twentex
Lommel BeLb	veertig	fiərtex
Lommel BeLb	vier	vir
Lommel BeLb	vijf	vɛif
Lommel BeLb	vijftig	fɛftex
Lommel BeLb	voor	vør
Lommel BeLb	vrijdag	vrɛidɑx
Lommel BeLb	weer	wer
Lommel BeLb	weg	wɛx
Lommel BeLb	woensdag	wunzdɑx
Lommel BeLb	zaterdag	zɔtərdɑx
Lommel BeLb	zelf	zæləf
Lommel BeLb	zes	zɛs
Lommel BeLb	zeven	zøvən
Lommel BeLb	zeventig	søvətex
Lommel BeLb	zondag	zɔndɑx
Lommel BeLb	zonder	zɔndər
Marken NH	aarde	ʔɒɾdə
Marken NH	adem	ʔɒsəm
Marken NH	appels	ʔɑpəɫə
Marken NH	armen	ʔɛɾəmə
Marken NH	auto's	ʔæutɔus
Marken NH	baarden	baɾdə
Marken NH	bedden	bɛdə
Marken NH	benen	binə
Marken NH	beenderen	bindəɾə
Marken NH	beren (wild)	bɪɾə
Marken NH	beurzen	bøɾsə
Marken NH	bezems	beizəms
Marken NH	bier	biɾ
Marken NH	bijen	baiən
Marken NH	bladen	bɫɒdən
Marken NH	bladeren	bɫɒdəɾə
Marken NH	bokken	bɔkə
Marken NH	bomen	bʌumə
Marken NH	bonen	bʌunə
Marken NH	boter	bətəɾ
Marken NH	broeken	bɾɔukə
Marken NH	broers	bɾuɾs
Marken NH	broden	bɾɔudə
Marken NH	dagen	dɒɣə
Marken NH	daken	dɒkən
Marken NH	damp	dɑmpɦ
Marken NH	darmen	dɛɾəmə
Marken NH	deeg	deix
Marken NH	deuren	døɾə
Marken NH	dingen	dɪŋə
Marken NH	dieven	divə
Marken NH	dochters	dɔxtəɾs
Marken NH	doeken	dɔukə
Marken NH	donder	dɔndəɾ
Marken NH	dorst	dɔɾstɦ
Marken NH	draden	dɾeidə
Marken NH	duiven	dʌyvə
Marken NH	dweilen	
Marken NH	eeuwen	ʔeʋən
Marken NH	eieren	ʔaiəɾən
Marken NH	einde	ʔɛntɦ
Marken NH	engelen	ʔɛŋəɫə
Marken NH	ezels	ʔeizəɫs
Marken NH	flessen	fɫɛsə
Marken NH	fruit	fɾʌytɦ
Marken NH	gal	xɑɫ
Marken NH	ganzen	xanzə
Marken NH	geld	xɛɫtɦ
Marken NH	gerst	xæɾstɦ
Marken NH	glazen	xɫɒzən
Marken NH	god	xɔtɦ
Marken NH	goud	xɑutɦ
Marken NH	graven	xɾɒvən
Marken NH	gras	xɾæs
Marken NH	haken	ɦɒkə
Marken NH	hanen	ʔɒnə
Marken NH	haast	ʔɒstɦ
Marken NH	handen	ɦandə
Marken NH	haver	ɦɒvəɾ
Marken NH	heren	ɦɪɾə
Marken NH	hemden	ʔɛmdə
Marken NH	hemel	ʔeiməɫ
Marken NH	hengsten	ʔeŋstə
Marken NH	hoeden	ʔudə
Marken NH	holen	ɦɔɫə
Marken NH	honden	ɦæundə
Marken NH	honger	ɦɔŋəɾ
Marken NH	hooi	ʔɔui
Marken NH	hopen	ʔɔupə
Marken NH	hoop (espoir)	ʔɔupɦ
Marken NH	horens	ɦɔɾəns
Marken NH	huizen	ɦəʌyzə
Marken NH	jongen	jɔŋə
Marken NH	kaas	keis
Marken NH	kaf	kɑf
Marken NH	kalveren	kɑɫvə
Marken NH	kammen (1)	kɑmə
Marken NH	kamers	kɒməɾs
Marken NH	kanten	kantə
Marken NH	karren	kæɾə
Marken NH	kasten	kæstə
Marken NH	katten	kɑtə
Marken NH	kermis	kɛɾəməs
Marken NH	kersen	kɛɾsə
Marken NH	kervel	kɛɾvəɫ
Marken NH	kinderen	kæiɾə
Marken NH	klaver	kɫɒvəɾ
Marken NH	kleden	kɫeidə
Marken NH	klederen	kɫɪɾə
Marken NH	knechten	knɛxtə
Marken NH	knieen	knisən
Marken NH	koeien	kuiən
Marken NH	kommen	kɔmə
Marken NH	konijnen	kɔnɛinə
Marken NH	koorts	kɔɾs
Marken NH	koper	kɔupəɾ
Marken NH	kousen	kɑusə
Marken NH	kramp	kɾɑmpɦ
Marken NH	lammeren	
Marken NH	lampen	ɫæmpə
Marken NH	latten	ɫɑtə
Marken NH	leem	ɫeim
Marken NH	leugens	ɫøɣəns
Marken NH	leden	ɫeidə
Marken NH	liederen	ɫidəɾə
Marken NH	lijken	ɫɛikə
Marken NH	lucht	ʔənɫəxtɦ
Marken NH	magen	mɒɣən
Marken NH	maanden	mɒndə
Marken NH	maten	mɒtə
Marken NH	marmer	mæɾəməɾ
Marken NH	mazelen	meizəɫə
Marken NH	mei	mæi
Marken NH	melk	mɛɫəkɦ
Marken NH	merg	mɛɾəx
Marken NH	meid	ʔənmɛitɦ
Marken NH	meubels	møbəɫs
Marken NH	modder	mɔdəɾ
Marken NH	moes	mus
Marken NH	mossels	mɔsəɫs
Marken NH	muizen	mʌyzə
Marken NH	muren	myɾə
Marken NH	naalden	neiɫdə
Marken NH	negers	neiɣəɾs
Marken NH	noten	nɔutə
Marken NH	ogen	ʔɔuxə
Marken NH	oogst	ʔʌuxstɦ
Marken NH	paarden	paɾdə
Marken NH	paden	
Marken NH	padden	pɑdə
Marken NH	Pasen	pɔsə
Marken NH	peren	pɪɾə
Marken NH	pekel	peikəɫ
Marken NH	peper	peipəɾ
Marken NH	pijpen	pɛipə
Marken NH	planken	pɫæŋkə
Marken NH	pleinen	pɫanə
Marken NH	ploegen (werktuig)	pɫuɣə
Marken NH	potten	pɔtə
Marken NH	regen	ɾeiɣə
Marken NH	ribben	ɾɪbə
Marken NH	riet	ɾitɦ
Marken NH	rijst	ɾɛistɦ
Marken NH	ringen	ɾɪŋə
Marken NH	rogge	ɾɔɣə
Marken NH	rokken	ɾɔkə
Marken NH	rondes	ɾæundə
Marken NH	rook	ɾɔukɦ
Marken NH	runderen	ɾəndəɾə
Marken NH	ruzies	ɾyzis
Marken NH	sap	sæpɦ
Marken NH	saus	sæus
Marken NH	schapen	sxeipə
Marken NH	schade	sxɒdə
Marken NH	schimmel	sxɪməɫ
Marken NH	schepen	sxeipə
Marken NH	schoenen	sxunə
Marken NH	scholen	sxɔuɫə
Marken NH	schuld	sxəɫtɦ
Marken NH	slijm	sɫɛim
Marken NH	smeden	smeidə
Marken NH	sneeuw	sneʋ
Marken NH	soep	supɦ
Marken NH	spelden	spɛɫdə
Marken NH	sport (spel)	spɔɾtɦ
Marken NH	stallen	stɑɫə
Marken NH	stenen	stinə
Marken NH	stoelen	stuɫə
Marken NH	stof (huisvuil)	stɔf
Marken NH	stokken	stɔkə
Marken NH	straten	stɾeitə
Marken NH	strepen	stɾeipə
Marken NH	suiker	zʌykəɾ
Marken NH	taarten	tɒɾtə
Marken NH	tafels	tɒfəɫs
Marken NH	takken	tækə
Marken NH	tanden	tandə
Marken NH	tangen	tæŋə
Marken NH	tantes	tɑntəs
Marken NH	tarwe	tæɾəʋə
Marken NH	tenen	tʌunə
Marken NH	torens	tɔɾəns
Marken NH	tralies	tɾɒɫis
Marken NH	trams	tɾɛms
Marken NH	treinen	tɾɛinə
Marken NH	twijfel	tʋɛifəɫ
Marken NH	uilen	ʔʌyɫə
Marken NH	vader	fɒdəɾ
Marken NH	vaten	fɒtə
Marken NH	verf	fɛɾəf
Marken NH	vesten	fɛstə
Marken NH	veulens	vøɫəns
Marken NH	vijgen	fɛiɣə
Marken NH	vingers	fɪŋəɾs
Marken NH	vissen	fɪsə
Marken NH	vlaggen	fɫæxə
Marken NH	vlas	fɫæs
Marken NH	vlees	fɫas
Marken NH	vlooien	fɫʌuiə
Marken NH	vloeken	fɫɔukə
Marken NH	voeten	futə
Marken NH	vogels	føxəɫs
Marken NH	volk	fɔɫəkɦ
Marken NH	vuur	fyɾ
Marken NH	wafels	ʋɒfəɫs
Marken NH	wegen (1)	ʋeixə
Marken NH	wijven	ʋɛivə
Marken NH	wijn	ʋɛin
Marken NH	wol	ʋɔɫ
Marken NH	woorden	ʋɔɾdə
Marken NH	zakken	sækə
Marken NH	zand	zantɦ
Marken NH	zee	zei
Marken NH	zeep	zeipɦ
Marken NH	zeilen	zaɫə
Marken NH	ziektes	ziktən
Marken NH	zonen	zʌunə
Marken NH	aardig	ʔɒɾəx
Marken NH	arm	ʔɛɾəm
Marken NH	bezig	beizəx
Marken NH	bitter	bɪtəɾ
Marken NH	blauw	bɫaf
Marken NH	bleek	bɫeikɦ
Marken NH	blind	bɫɪntɦ
Marken NH	blond	bɫɔntɦ
Marken NH	braaf	bɾɒf
Marken NH	breed	bɾeitɦ
Marken NH	bruin	bɾʌyn
Marken NH	diep	dipɦ
Marken NH	dik	dɪkɦ
Marken NH	dol	dɔɫ
Marken NH	donker	dɔŋkəɾ
Marken NH	doof	dɔuf
Marken NH	droog	dɾɔux
Marken NH	dubbel	dəbəɫ
Marken NH	dun	dən
Marken NH	duur	dyɾ
Marken NH	echt	ʔɛxtɦ
Marken NH	eigen	ʔaxə
Marken NH	enkel	ʔɛŋkəɫ
Marken NH	fel	fɛɫ
Marken NH	fijn	fɛin
Marken NH	flauw	fɫæu
Marken NH	geel	xeiɫ
Marken NH	gewoon	xəʋøn
Marken NH	goed	xutɦ
Marken NH	gouden	xæuə
Marken NH	grijs	xɾɛis
Marken NH	groen	xɾun
Marken NH	grof	xɾɔf
Marken NH	groot	xɾɔutɦ
Marken NH	haastig	ʔɒstəx
Marken NH	half	ʔɑɫəf
Marken NH	hard	ʔæɾtɦ
Marken NH	heel	ʔeiəɫ
Marken NH	heet	ɦeitɦ
Marken NH	heilig	ʔɛiɫəx
Marken NH	hol	ʔɔɫ
Marken NH	hoog	ʔʌux
Marken NH	jong	jɔŋ
Marken NH	juist	jʌystɦ
Marken NH	kalm	kɑɫəm
Marken NH	klein	kɫan
Marken NH	koel	kuɫ
Marken NH	kort	kɔɾtɦ
Marken NH	koud	kæutɦ
Marken NH	kreupel	kɾøpəɫ
Marken NH	krom	kɾɔm
Marken NH	kwaad	kʋɒtɦ
Marken NH	laag	ɫeix
Marken NH	laat	ɫɒtɦ
Marken NH	lam	ɫæm
Marken NH	lang	ɫæŋ
Marken NH	lastig	ɫæstəx
Marken NH	ledig	ɫeix
Marken NH	licht	ɫɪxtɦ
Marken NH	lomp	ɫɔmpɦ
Marken NH	lui	ɫaf
Marken NH	mager	mɒɣəɾ
Marken NH	moe	mu
Marken NH	mogelijk	møxəɫəkɦ
Marken NH	nat	nɑtɦ
Marken NH	nieuw	nyv
Marken NH	open	ʔɔupənə
Marken NH	oud	ʔæutɦ
Marken NH	proper	pɾɔupəɾ
Marken NH	raar	ɾɒɾ
Marken NH	recht	ɾɛxtɦ
Marken NH	rijk	ɾɛikɦ
Marken NH	rijp	ɾɛipɦ
Marken NH	rond	ɾæuntɦ
Marken NH	rood	ɾɔutɦ
Marken NH	scheef	sxeif
Marken NH	scheel	sxeiɫ
Marken NH	scherp	sxɛɾəpɦ
Marken NH	schoon	sxʌun
Marken NH	schuw	sxy
Marken NH	simpel	sɪmpəɫ
Marken NH	slecht	sɫɛxtɦ
Marken NH	slim	sɫɪm
Marken NH	smal	smɑɫ
Marken NH	stijf	stɛif
Marken NH	stil	stɪɫ
Marken NH	stom	stɔm
Marken NH	stout	stɑutɦ
Marken NH	taai	tɒi
Marken NH	tam	tɑm
Marken NH	traag	tɾɒx
Marken NH	vals	fɑɫs
Marken NH	vast	fɛstɦ
Marken NH	veel	føɫ
Marken NH	meer	mɪɾ
Marken NH	ver	fæɾ
Marken NH	vers	fæɾs
Marken NH	vet	fɛtɦ
Marken NH	vol	fɔɫ
Marken NH	vreemd	fɾeimtɦ
Marken NH	vrij	fɾai
Marken NH	vroeg	fɾux
Marken NH	vuil	fʌyɫ
Marken NH	warm	ʋɛɾəm
Marken NH	weinig	ʋanəx
Marken NH	wijd	ʋaitɦ
Marken NH	wild	ʋɪɫtɦ
Marken NH	wit	ʋɪtɦ
Marken NH	zacht	sæxtɦ
Marken NH	zeker	zeikəɾ
Marken NH	ziek	sik
Marken NH	zilveren	zɪɫvəɾə
Marken NH	zoet	sutɦ
Marken NH	zout	zæutɦ
Marken NH	zuur	zyɾ
Marken NH	zwaar	zʋɪɾ
Marken NH	zwart	zʋæɾtɦ
Marken NH	bakken	bækən
Marken NH	barsten	bæɾstən
Marken NH	beginnen	bəxɪnə
Marken NH	beven	beivə
Marken NH	bidden	bɪdə
Marken NH	bijten	bɛitə
Marken NH	binden	bɛində
Marken NH	blazen	bɫeizə
Marken NH	blijven	bɫɛivə
Marken NH	bloeden	bɫudə
Marken NH	bloeien	bɫuiə
Marken NH	blozen	bɫɔuzə
Marken NH	boren	bɔɾə
Marken NH	bouwen	bæuə
Marken NH	braden	bɾeidə
Marken NH	branden	bɾandə
Marken NH	breien	bɾaiə
Marken NH	brengen	bɾɪŋə
Marken NH	buigen	bʌyɣə
Marken NH	dansen	dansə
Marken NH	denken	dɛŋkə
Marken NH	dienen	dinə
Marken NH	dooien	dʌuiə
Marken NH	dopen	dɔupə
Marken NH	dorsen	dɔɾsə
Marken NH	draaien	dɾɒiə
Marken NH	dragen	dɾɒɣə
Marken NH	dreigen	dɾɛiɣə
Marken NH	drinken	dɾɪŋkə
Marken NH	dromen	dɾɔumə
Marken NH	durven	dəɾəvə
Marken NH	duwen	dyʋə
Marken NH	eten	ʔeitə
Marken NH	gaan	xein
Marken NH	gapen	xɑpə
Marken NH	gebruiken	xəbɾʌykə
Marken NH	geloven	xəɫɔuvə
Marken NH	geraken	ɾɒkə
Marken NH	geven	xeivə
Marken NH	halen	ʔɒɫə
Marken NH	hangen	ʔæŋə
Marken NH	heffen	ʔɛfə
Marken NH	helpen	ʔɛɫəpə
Marken NH	heten	ʔeitɦ
Marken NH	hoesten	ʔœstə
Marken NH	horen	ʔɔɾə
Marken NH	houden	ʔæuə
Marken NH	jagen	jaɣən
Marken NH	jeuken	jəkə
Marken NH	kammen (2)	kæmə
Marken NH	kennen	kɛnən
Marken NH	keuren	køɾə
Marken NH	kiezen	kizən
Marken NH	kijken	kɛikə
Marken NH	kloppen (1)	kɫɔpə
Marken NH	kneden	kneidə
Marken NH	koken	kɔukə
Marken NH	komen	kɔumə
Marken NH	kopen	kɔupə
Marken NH	kraken	kɾɑkə
Marken NH	krijgen	kɾɛixə
Marken NH	krimpen	kɾɪmpə
Marken NH	kruipen	kɾʌypən
Marken NH	lachen	ɫæxə
Marken NH	laten	ɫatə
Marken NH	leggen	ɫɛɣə
Marken NH	leren	ɫeiɾə
Marken NH	leunen	ɫønə
Marken NH	lezen	ɫeizən
Marken NH	liggen	ɫɪɣən
Marken NH	likken	ɫɪkə
Marken NH	lopen	ɫɔupə
Marken NH	luiden	ɫʌydən
